Reference_Video,Positive_Video,Reference_Length,Positive_Length,Start_Copy
c01_202102042105.mp4,c01_20210218231239.mp4,115,12610,7666
c01_202102042105.mp4,c01_20210219001612.mp4,115,8450,772
c01_202102042105.mp4,c01_20210225210841.mp4,115,21874,13869
c01_202102062105.mp4,c01_20210206234554.mp4,80,12400,1347
c01_202102062105.mp4,c01_20210213211330.mp4,80,10037,3946
c01_202102062105.mp4,c01_20210213233528.mp4,80,13688,4822
c01_202102062105.mp4,c01_20210220211119.mp4,80,8352,3646
c01_202102062105.mp4,c01_20210220233414.mp4,80,9764,955
c01_202102062105.mp4,c01_20210227233219.mp4,80,10457,757
c01_202102062340.mp4,c01_20210206234554.mp4,113,12400,1320
c01_202102062340.mp4,c01_20210213211330.mp4,113,10037,3919
c01_202102062340.mp4,c01_20210213233528.mp4,113,13688,4795
c01_202102062340.mp4,c01_20210220211119.mp4,113,8352,3619
c01_202102062340.mp4,c01_20210220233414.mp4,113,9764,928
c01_202102062340.mp4,c01_20210227233219.mp4,113,10457,730
c01_202102120105.mp4,c01_20210212010640.mp4,267,19508,4950
c01_202102120105.mp4,c01_20210219011430.mp4,267,9734,916
c01_202102131040.mp4,c01_20210206103825.mp4,509,18370,10427
c01_202102131040.mp4,c01_20210213103134.mp4,509,32089,11030
c01_202102131040.mp4,c01_20210220104130.mp4,509,21961,5866
c01_202102131040.mp4,c01_20210227104110.mp4,509,10274,4108
c01_202102140630.mp4,c01_20210214062028.mp4,595,15997,6390
c01_202102141015.mp4,c01_20210207100935.mp4,49,9641,2887
c01_202102141015.mp4,c01_20210214101036.mp4,49,14534,3490
c01_202102141015.mp4,c01_20210221100700.mp4,49,8717,7486
c01_202102141015.mp4,c01_20210228100603.mp4,49,21366,9395
c01_202102160135.mp4,c01_20210209014557.mp4,80,17769,3713
c01_202102160135.mp4,c01_20210216013402.mp4,80,9439,6550
c01_202102160135.mp4,c01_20210223013649.mp4,80,25198,6257
c01_202102260630.mp4,c01_20210215061827.mp4,396,13423,8053
c01_202102260630.mp4,c01_20210216061931.mp4,396,21033,6186
c01_202102260630.mp4,c01_20210217061909.mp4,396,18367,7923
c01_202102260630.mp4,c01_20210218062223.mp4,396,7312,4271
c01_202102260630.mp4,c01_20210219061714.mp4,396,14804,8826
c01_202102260630.mp4,c01_20210220062318.mp4,396,13904,4440
c01_202102260630.mp4,c01_20210221062317.mp4,396,12615,494
c01_202102260630.mp4,c01_20210222062212.mp4,396,6523,5599
c01_202102260630.mp4,c01_20210223062707.mp4,396,19651,2263
c01_202102260630.mp4,c01_20210224062042.mp4,396,15786,6764
c01_202102260630.mp4,c01_20210226062618.mp4,396,17045,4910
c01_202102260630.mp4,c01_20210227062428.mp4,396,14291,2925
c01_202102260630.mp4,c01_20210228061825.mp4,396,14232,7241
c02_202101300630.mp4,c02_20210130062702.mp4,296,15995,3870
c02_202101300630.mp4,c02_20210206062644.mp4,296,23818,4326
c02_202101300630.mp4,c02_20210213062542.mp4,296,14679,6223
c02_202101300659.mp4,c02_20210130065653.mp4,173,14383,6210
c02_202101300659.mp4,c02_20210202062518.mp4,173,13720,6981
c02_202101300659.mp4,c02_20210205062856.mp4,173,12255,409
c02_202101300659.mp4,c02_20210206065239.mp4,173,27807,13623
c02_202101300659.mp4,c02_20210208062533.mp4,173,13420,6575
c02_202101300659.mp4,c02_20210209062522.mp4,173,16987,6882
c02_202101300659.mp4,c02_20210210062710.mp4,173,17433,3358
c02_202101300659.mp4,c02_20210211062627.mp4,173,14497,5679
c02_202101300659.mp4,c02_20210212062113.mp4,173,30021,14409
c02_202101300659.mp4,c02_20210213065903.mp4,173,17975,2048
c02_202101300659.mp4,c02_20210215062627.mp4,173,20491,4925
c02_202101300659.mp4,c02_20210216062857.mp4,173,7070,423
c02_202101300659.mp4,c02_20210217062342.mp4,173,11565,9940
c02_202101300659.mp4,c02_20210218062250.mp4,173,25833,11431
c02_202101300659.mp4,c02_20210220065812.mp4,173,14231,3626
c02_202101300659.mp4,c02_20210222062744.mp4,173,17073,2657
c02_202101300659.mp4,c02_20210223062713.mp4,173,8982,3524
c02_202101300659.mp4,c02_20210225062605.mp4,173,10182,5642
c02_202101300659.mp4,c02_20210226061947.mp4,173,27446,16952
c02_202101300659.mp4,c02_20210227065640.mp4,173,28859,6503
c02_202101300800.mp4,c02_20210130065653.mp4,234,14383,8481
c02_202101300800.mp4,c02_20210130075455.mp4,234,20972,9560
c02_202101300800.mp4,c02_20210206065239.mp4,234,27807,16071
c02_202101300800.mp4,c02_20210206075624.mp4,234,17223,6813
c02_202101300800.mp4,c02_20210211075654.mp4,234,10159,6907
c02_202101300800.mp4,c02_20210213065903.mp4,234,17975,4572
c02_202101300800.mp4,c02_20210213075522.mp4,234,18394,8936
c02_202101300800.mp4,c02_20210220065812.mp4,234,14231,5870
c02_202101300800.mp4,c02_20210220075834.mp4,234,13872,3103
c02_202101300800.mp4,c02_20210227065640.mp4,234,28859,9048
c02_202101300800.mp4,c02_20210227075429.mp4,234,26217,10461
c02_202101300955.mp4,c02_20210130095344.mp4,230,16393,6880
c02_202101300955.mp4,c02_20210206095738.mp4,230,8264,3805
c02_202101300955.mp4,c02_20210213095723.mp4,230,10722,895
c02_202101300955.mp4,c02_20210227095526.mp4,230,25740,6561
c02_202101301115.mp4,c02_20210130111543.mp4,85,19292,8390
c02_202101301115.mp4,c02_20210201111921.mp4,85,6079,1733
c02_202101301115.mp4,c02_20210202111251.mp4,85,20856,14716
c02_202101301115.mp4,c02_20210203111822.mp4,85,15731,4842
c02_202101301115.mp4,c02_20210204111427.mp4,85,15578,12541
c02_202101301115.mp4,c02_20210205111748.mp4,85,13604,6258
c02_202101301115.mp4,c02_20210206111807.mp4,85,10937,3078
c02_202101301115.mp4,c02_20210208111615.mp4,85,15785,8802
c02_202101301115.mp4,c02_20210209112007.mp4,85,4699,138
c02_202101301115.mp4,c02_20210210111355.mp4,85,19775,10430
c02_202101301115.mp4,c02_20210211111550.mp4,85,18693,7566
c02_202101301115.mp4,c02_20210218111721.mp4,85,19449,6783
c02_202101301115.mp4,c02_20210219111636.mp4,85,11649,6816
c02_202101301115.mp4,c02_20210220111622.mp4,85,9671,8410
c02_202101301115.mp4,c02_20210222111531.mp4,85,17615,8797
c02_202101301115.mp4,c02_20210223112032.mp4,85,9733,1436
c02_202101301115.mp4,c02_20210224111935.mp4,85,13781,7799
c02_202101301115.mp4,c02_20210225112058.mp4,85,3439,1530
c02_202101301115.mp4,c02_20210227111615.mp4,85,17194,2320
c02_202101301150.mp4,c02_20210130115407.mp4,771,8804,5610
c02_202101301150.mp4,c02_20210131062632.mp4,771,12010,2395
c02_202101301150.mp4,c02_20210131115853.mp4,771,13960,5334
c02_202101301150.mp4,c02_20210201115045.mp4,771,12916,11990
c02_202101301150.mp4,c02_20210202115217.mp4,771,18697,9062
c02_202101301150.mp4,c02_20210203115403.mp4,771,15937,6270
c02_202101301150.mp4,c02_20210204115134.mp4,771,23224,10936
c02_202101301150.mp4,c02_20210205115204.mp4,771,23223,9906
c02_202101301150.mp4,c02_20210206115009.mp4,771,13027,10684
c02_202101301150.mp4,c02_20210208115420.mp4,771,10272,4878
c02_202101301150.mp4,c02_20210209115433.mp4,771,15397,3914
c02_202101301150.mp4,c02_20210210115249.mp4,771,13182,6762
c02_202101301150.mp4,c02_20210211115322.mp4,771,12881,6837
c02_202101301150.mp4,c02_20210213121233.mp4,771,20969,8023
c02_202101301150.mp4,c02_20210218115100.mp4,771,14534,12075
c02_202101301150.mp4,c02_20210219115534.mp4,771,5894,4052
c02_202101301150.mp4,c02_20210220115616.mp4,771,17232,2453
c02_202101301150.mp4,c02_20210221120202.mp4,771,8900,324
c02_202101301150.mp4,c02_20210222115658.mp4,771,2275,1086
c02_202101301150.mp4,c02_20210223115734.mp4,771,6560,855
c02_202101301150.mp4,c02_20210224115547.mp4,771,21119,7004
c02_202101301150.mp4,c02_20210227114736.mp4,771,20074,13457
c02_202101301150.mp4,c02_20210228061901.mp4,771,13752,7231
c02_202101301150.mp4,c02_20210228115821.mp4,771,27598,5859
c02_202101301250.mp4,c02_20210130125356.mp4,80,17857,2850
c02_202101301250.mp4,c02_20210130135442.mp4,80,14262,7329
c02_202101301250.mp4,c02_20210130205444.mp4,80,12728,1747
c02_202101301250.mp4,c02_20210202124938.mp4,80,16926,9684
c02_202101301250.mp4,c02_20210202134032.mp4,80,21180,10429
c02_202101301250.mp4,c02_20210202203426.mp4,80,15072,4406
c02_202101301250.mp4,c02_20210204203446.mp4,80,15251,3842
c02_202101301250.mp4,c02_20210205134609.mp4,80,20910,2347
c02_202101301250.mp4,c02_20210205203212.mp4,80,18153,6895
c02_202101301250.mp4,c02_20210206125236.mp4,80,12435,5145
c02_202101301250.mp4,c02_20210206141501.mp4,80,15524,4613
c02_202101301250.mp4,c02_20210206205100.mp4,80,20137,8803
c02_202101301250.mp4,c02_20210207195131.mp4,80,16748,7895
c02_202101301250.mp4,c02_20210207205343.mp4,80,12250,7827
c02_202101301250.mp4,c02_20210207205749.mp4,80,14800,457
c02_202101301250.mp4,c02_20210208124929.mp4,80,21242,9596
c02_202101301250.mp4,c02_20210208134341.mp4,80,20106,4119
c02_202101301250.mp4,c02_20210208195205.mp4,80,11652,6933
c02_202101301250.mp4,c02_20210208203402.mp4,80,10487,4405
c02_202101301250.mp4,c02_20210209124612.mp4,80,14834,14649
c02_202101301250.mp4,c02_20210209134141.mp4,80,16723,7914
c02_202101301250.mp4,c02_20210209195459.mp4,80,5842,1733
c02_202101301250.mp4,c02_20210209203038.mp4,80,15908,12723
c02_202101301250.mp4,c02_20210210125022.mp4,80,12789,7238
c02_202101301250.mp4,c02_20210210134312.mp4,80,16510,4989
c02_202101301250.mp4,c02_20210210195028.mp4,80,26550,9894
c02_202101301250.mp4,c02_20210210202934.mp4,80,14741,12982
c02_202101301250.mp4,c02_20210211124954.mp4,80,13239,9031
c02_202101301250.mp4,c02_20210211134035.mp4,80,21809,9840
c02_202101301250.mp4,c02_20210211195336.mp4,80,19651,4116
c02_202101301250.mp4,c02_20210211203420.mp4,80,7460,1647
c02_202101301250.mp4,c02_20210212125322.mp4,80,9137,3153
c02_202101301250.mp4,c02_20210212134153.mp4,80,15404,8134
c02_202101301250.mp4,c02_20210212194834.mp4,80,25104,13328
c02_202101301250.mp4,c02_20210212203018.mp4,80,17257,10269
c02_202101301250.mp4,c02_20210213125410.mp4,80,10964,3097
c02_202101301250.mp4,c02_20210213135721.mp4,80,2988,1248
c02_202101301250.mp4,c02_20210213195327.mp4,80,7723,4529
c02_202101301250.mp4,c02_20210213205218.mp4,80,3861,2448
c02_202101301250.mp4,c02_20210214125132.mp4,80,19450,10109
c02_202101301250.mp4,c02_20210214145830.mp4,80,21659,7591
c02_202101301250.mp4,c02_20210214195342.mp4,80,16354,3981
c02_202101301250.mp4,c02_20210214205627.mp4,80,21666,565
c02_202101301250.mp4,c02_20210215124946.mp4,80,26906,9261
c02_202101301250.mp4,c02_20210215134117.mp4,80,15544,4506
c02_202101301250.mp4,c02_20210215195111.mp4,80,20015,8540
c02_202101301250.mp4,c02_20210215203616.mp4,80,11712,1132
c02_202101301250.mp4,c02_20210216125142.mp4,80,8151,5581
c02_202101301250.mp4,c02_20210216134221.mp4,80,15942,955
c02_202101301250.mp4,c02_20210216195359.mp4,80,10359,3381
c02_202101301250.mp4,c02_20210216203329.mp4,80,14864,6227
c02_202101301250.mp4,c02_20210217125240.mp4,80,5782,4249
c02_202101301250.mp4,c02_20210217134149.mp4,80,17442,3327
c02_202101301250.mp4,c02_20210217195134.mp4,80,25499,7883
c02_202101301250.mp4,c02_20210217203310.mp4,80,9979,6416
c02_202101301250.mp4,c02_20210218125028.mp4,80,8743,7704
c02_202101301250.mp4,c02_20210218134044.mp4,80,10630,7816
c02_202101301250.mp4,c02_20210218195050.mp4,80,14861,9146
c02_202101301250.mp4,c02_20210218203241.mp4,80,14016,8182
c02_202101301250.mp4,c02_20210219125117.mp4,80,16893,7206
c02_202101301250.mp4,c02_20210219134320.mp4,80,7878,1188
c02_202101301250.mp4,c02_20210220125349.mp4,80,8537,3902
c02_202101301250.mp4,c02_20210220135104.mp4,80,17885,8384
c02_202101301250.mp4,c02_20210220195400.mp4,80,13806,3411
c02_202101301250.mp4,c02_20210220205127.mp4,80,13633,4579
c02_202101301250.mp4,c02_20210221125528.mp4,80,16476,4307
c02_202101301250.mp4,c02_20210221145525.mp4,80,16870,4892
c02_202101301250.mp4,c02_20210221195102.mp4,80,26968,8921
c02_202101301250.mp4,c02_20210221205214.mp4,80,7847,7307
c02_202101301250.mp4,c02_20210222124944.mp4,80,12880,8878
c02_202101301250.mp4,c02_20210222133749.mp4,80,11085,8480
c02_202101301250.mp4,c02_20210222194922.mp4,80,26731,11693
c02_202101301250.mp4,c02_20210222203323.mp4,80,11507,7712
c02_202101301250.mp4,c02_20210223125439.mp4,80,10723,396
c02_202101301250.mp4,c02_20210223134301.mp4,80,11895,2268
c02_202101301250.mp4,c02_20210223195217.mp4,80,27356,6688
c02_202101301250.mp4,c02_20210223203313.mp4,80,22177,6743
c02_202101301250.mp4,c02_20210224133937.mp4,80,16596,7524
c02_202101301250.mp4,c02_20210225125219.mp4,80,18520,4995
c02_202101301250.mp4,c02_20210225134150.mp4,80,15464,4991
c02_202101301250.mp4,c02_20210226133911.mp4,80,20673,5962
c02_202101301250.mp4,c02_20210227125223.mp4,80,20497,6594
c02_202101301250.mp4,c02_20210227135005.mp4,80,22652,12462
c02_202101301250.mp4,c02_20210227195449.mp4,80,14234,2066
c02_202101301250.mp4,c02_20210227205023.mp4,80,9439,7998
c02_202101301300.mp4,c02_20210130125356.mp4,138,17857,10070
c02_202101301355.mp4,c02_20210130135442.mp4,65,14262,13290
c02_202101301355.mp4,c02_20210206141501.mp4,65,15524,9496
c02_202101301355.mp4,c02_20210213140045.mp4,65,13811,107
c02_202101301355.mp4,c02_20210214145830.mp4,65,21659,15935
c02_202101301355.mp4,c02_20210220135104.mp4,65,17885,13243
c02_202101301355.mp4,c02_20210221164229.mp4,65,23401,9129
c02_202101301355.mp4,c02_20210227135005.mp4,65,22652,17296
c02_202101301540.mp4,c02_20210130154818.mp4,230,7424,280
c02_202101301545.mp4,c02_20210130155419.mp4,415,17433,2880
c02_202101301545.mp4,c02_20210131165203.mp4,415,27809,9642
c02_202101301545.mp4,c02_20210201164201.mp4,415,10635,10118
c02_202101301545.mp4,c02_20210202161322.mp4,415,19147,11135
c02_202101301545.mp4,c02_20210202170447.mp4,415,15279,10945
c02_202101301545.mp4,c02_20210203160741.mp4,415,23883,12372
c02_202101301545.mp4,c02_20210203170404.mp4,415,10305,3090
c02_202101301545.mp4,c02_20210204161739.mp4,415,11657,2663
c02_202101301545.mp4,c02_20210205160846.mp4,415,15519,13147
c02_202101301545.mp4,c02_20210207071818.mp4,415,7401,131
c02_202101301545.mp4,c02_20210208161448.mp4,415,18635,3519
c02_202101301545.mp4,c02_20210208170647.mp4,415,7453,3046
c02_202101301545.mp4,c02_20210209161559.mp4,415,13958,2159
c02_202101301545.mp4,c02_20210209170640.mp4,415,5925,5220
c02_202101301545.mp4,c02_20210210161512.mp4,415,13300,1534
c02_202101301545.mp4,c02_20210210170039.mp4,415,21270,11094
c02_202101301545.mp4,c02_20210211161157.mp4,415,12736,8888
c02_202101301545.mp4,c02_20210211170847.mp4,415,3983,407
c02_202101301545.mp4,c02_20210212161559.mp4,415,6136,4192
c02_202101301545.mp4,c02_20210212170736.mp4,415,16872,2650
c02_202101301545.mp4,c02_20210214065238.mp4,415,13332,7117
c02_202101301545.mp4,c02_20210215161207.mp4,415,14864,8381
c02_202101301545.mp4,c02_20210215170319.mp4,415,22294,8585
c02_202101301545.mp4,c02_20210216161530.mp4,415,10812,3273
c02_202101301545.mp4,c02_20210216170626.mp4,415,7514,4509
c02_202101301545.mp4,c02_20210217161304.mp4,415,16630,4922
c02_202101301545.mp4,c02_20210217170245.mp4,415,17171,8698
c02_202101301545.mp4,c02_20210218161600.mp4,415,11201,1121
c02_202101301545.mp4,c02_20210218170621.mp4,415,10361,4973
c02_202101301545.mp4,c02_20210219161308.mp4,415,19867,4529
c02_202101301545.mp4,c02_20210219170519.mp4,415,15368,6088
c02_202101301545.mp4,c02_20210221164229.mp4,415,23401,22580
c02_202101301545.mp4,c02_20210222161107.mp4,415,8053,6746
c02_202101301545.mp4,c02_20210222170505.mp4,415,13031,2994
c02_202101301545.mp4,c02_20210223161711.mp4,415,5324,532
c02_202101301545.mp4,c02_20210223170559.mp4,415,13478,6005
c02_202101301545.mp4,c02_20210224161313.mp4,415,17140,5469
c02_202101301545.mp4,c02_20210224170455.mp4,415,17107,5424
c02_202101301545.mp4,c02_20210225161626.mp4,415,18123,7191
c02_202101301545.mp4,c02_20210226161049.mp4,415,11200,6867
c02_202101301545.mp4,c02_20210226170609.mp4,415,10151,451
c02_202101301545.mp4,c02_20210228163416.mp4,415,16722,16280
c02_202101302000.mp4,c02_20210130195726.mp4,162,9164,2760
c02_202101302030.mp4,c02_20210130203106.mp4,358,12610,4580
c02_202101302056.mp4,c02_20210130205444.mp4,45,12728,8270
c02_202101302056.mp4,c02_20210207205749.mp4,45,14800,6963
c02_202101302056.mp4,c02_20210213205646.mp4,45,6710,911
c02_202101302056.mp4,c02_20210214205627.mp4,45,21666,6875
c02_202101302100.mp4,c02_20210130210251.mp4,356,19686,3930
c02_202101302100.mp4,c02_20210206205100.mp4,356,20137,17599
c02_202101302100.mp4,c02_20210227210143.mp4,356,3025,1645
c02_202101310810.mp4,c02_20210131080602.mp4,387,12400,4560
c02_202101310810.mp4,c02_20210207080811.mp4,387,8960,1777
c02_202101310810.mp4,c02_20210214074216.mp4,387,27568,9228
c02_202101310810.mp4,c02_20210221080758.mp4,387,5724,92
c02_202101310810.mp4,c02_20210228080426.mp4,387,13302,5989
c02_202101310915.mp4,c02_20210131091328.mp4,503,8203,4830
c02_202101310915.mp4,c02_20210207090923.mp4,503,20109,13065
c02_202101310915.mp4,c02_20210228091458.mp4,503,5423,745
c02_202101311155.mp4,c02_20210131115247.mp4,114,6768,4920
c02_202101311155.mp4,c02_20210207115516.mp4,114,5865,1346
c02_202101311155.mp4,c02_20210214113113.mp4,114,7726,7426
c02_202101311155.mp4,c02_20210221115135.mp4,114,15821,7073
c02_202101311155.mp4,c02_20210228114708.mp4,114,16509,14562
c02_202101311840.mp4,c02_20210131183520.mp4,49,13508,7260
c02_202101311840.mp4,c02_20210221183645.mp4,49,19899,3715
c02_202101311925.mp4,c02_20210131192236.mp4,37,12074,7120
c02_202101311925.mp4,c02_20210207191859.mp4,37,16956,8044
c02_202101311925.mp4,c02_20210221192127.mp4,37,15733,4834
c02_202101311925.mp4,c02_20210228192215.mp4,37,10756,4942
c02_202101312030.mp4,c02_20210131203137.mp4,179,11171,2990
c02_202102010935.mp4,c02_20210201093210.mp4,87,15313,3570
c02_202102010935.mp4,c02_20210201095040.mp4,87,20015,7495
c02_202102010935.mp4,c02_20210202092712.mp4,87,17469,13372
c02_202102010935.mp4,c02_20210202095335.mp4,87,25594,2649
c02_202102010935.mp4,c02_20210203093159.mp4,87,14534,4702
c02_202102010935.mp4,c02_20210204093243.mp4,87,5781,2682
c02_202102010935.mp4,c02_20210205093012.mp4,87,15186,7949
c02_202102010935.mp4,c02_20210205095422.mp4,87,14893,1024
c02_202102010935.mp4,c02_20210208093039.mp4,87,14916,8111
c02_202102010935.mp4,c02_20210209092711.mp4,87,30806,14593
c02_202102010935.mp4,c02_20210210093347.mp4,87,17378,2078
c02_202102010935.mp4,c02_20210210095510.mp4,87,12704,563
c02_202102010935.mp4,c02_20210211093148.mp4,87,10728,3198
c02_202102010935.mp4,c02_20210211095121.mp4,87,20433,4656
c02_202102010935.mp4,c02_20210212092915.mp4,87,20373,10085
c02_202102010935.mp4,c02_20210215092945.mp4,87,17105,8286
c02_202102010935.mp4,c02_20210215095506.mp4,87,15341,93
c02_202102010935.mp4,c02_20210216092918.mp4,87,19953,9377
c02_202102010935.mp4,c02_20210216095410.mp4,87,19599,1537
c02_202102010935.mp4,c02_20210217092740.mp4,87,17169,13908
c02_202102010935.mp4,c02_20210218093305.mp4,87,8538,5015
c02_202102010935.mp4,c02_20210219093041.mp4,87,17583,7963
c02_202102010935.mp4,c02_20210219095500.mp4,87,19507,1627
c02_202102010935.mp4,c02_20210222093046.mp4,87,14106,8691
c02_202102010935.mp4,c02_20210222095158.mp4,87,22949,8231
c02_202102010935.mp4,c02_20210223093027.mp4,87,13897,8986
c02_202102010935.mp4,c02_20210223095543.mp4,87,13362,622
c02_202102010935.mp4,c02_20210224092730.mp4,87,18997,16159
c02_202102010935.mp4,c02_20210224095641.mp4,87,12821,1330
c02_202102010935.mp4,c02_20210225093056.mp4,87,8292,8101
c02_202102010935.mp4,c02_20210225095421.mp4,87,13994,3623
c02_202102010935.mp4,c02_20210226092727.mp4,87,28468,14679
c02_202102010935.mp4,c02_20210226095553.mp4,87,7548,395
c02_202102010955.mp4,c02_20210201095040.mp4,379,20015,13110
c02_202102010955.mp4,c02_20210202095335.mp4,379,25594,9649
c02_202102010955.mp4,c02_20210202180311.mp4,379,18820,5526
c02_202102010955.mp4,c02_20210203095800.mp4,379,14527,2961
c02_202102010955.mp4,c02_20210203180051.mp4,379,19054,2792
c02_202102010955.mp4,c02_20210204095551.mp4,379,18757,5488
c02_202102010955.mp4,c02_20210205095422.mp4,379,14893,8023
c02_202102010955.mp4,c02_20210205180308.mp4,379,16573,3121
c02_202102010955.mp4,c02_20210208095642.mp4,379,12461,5337
c02_202102010955.mp4,c02_20210208180016.mp4,379,20734,7233
c02_202102010955.mp4,c02_20210209095805.mp4,379,6255,2098
c02_202102010955.mp4,c02_20210209175942.mp4,379,17228,9308
c02_202102010955.mp4,c02_20210210095510.mp4,379,12704,5466
c02_202102010955.mp4,c02_20210210180036.mp4,379,29814,7432
c02_202102010955.mp4,c02_20210211095121.mp4,379,20433,10585
c02_202102010955.mp4,c02_20210211180159.mp4,379,8113,5981
c02_202102010955.mp4,c02_20210212095526.mp4,379,13692,5742
c02_202102010955.mp4,c02_20210212180308.mp4,379,15044,5109
c02_202102010955.mp4,c02_20210215095506.mp4,379,15341,5352
c02_202102010955.mp4,c02_20210215180158.mp4,379,6944,4117
c02_202102010955.mp4,c02_20210216095410.mp4,379,19599,8958
c02_202102010955.mp4,c02_20210216180256.mp4,379,11168,4180
c02_202102010955.mp4,c02_20210217095727.mp4,379,18514,3882
c02_202102010955.mp4,c02_20210217180146.mp4,379,16865,3346
